"Weekly Polio Cases, 1928-1969"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1939,38,-,-,25,-,27,29,12,0,16,6,3,-,0,9,4,10,8,12,0,0,6,7,56,101,-,-,9,0,-,10,45,173,51,4,0,9,4,15,25,0,22,0,0,6,30,40,4,3,5,11,22
1939,39,2,-,1,1,32,7,4,0,1,0,1,-,1,10,3,9,2,4,0,0,2,3,30,17,1,1,0,1,-,0,9,5,58,2,1,5,3,2,20,1,3,1,0,9,7,4,2,0,1,4,1
1939,40,1,-,0,1,22,7,1,1,1,0,4,-,0,5,4,8,3,4,0,0,1,3,20,22,1,1,1,1,-,1,5,4,40,3,0,8,2,1,20,0,2,4,2,8,5,3,2,1,2,6,1
1939,41,1,-,4,2,17,7,3,0,1,1,1,-,2,4,3,7,1,7,0,1,2,2,22,16,0,1,0,1,-,0,7,10,33,3,0,4,1,3,18,0,6,1,1,4,6,3,1,1,1,5,2
1939,42,1,-,1,3,34,12,1,1,1,1,1,-,1,5,4,12,2,25,0,0,2,4,37,20,0,1,0,2,-,0,9,9,63,9,1,6,2,4,28,0,0,1,1,11,5,0,2,2,3,7,0
1939,43,2,-,1,1,18,5,0,0,2,1,1,-,2,5,4,10,1,3,1,0,2,4,13,7,2,1,0,1,-,0,3,4,22,1,1,5,0,2,9,0,1,3,1,2,4,2,3,1,1,2,0
1939,44,0,-,0,2,20,6,0,1,0,0,1,-,1,6,5,21,2,16,0,0,2,2,14,15,0,1,0,4,-,0,4,3,23,0,0,10,0,4,13,0,1,1,0,8,5,0,1,1,10,3,1
1939,45,1,-,0,1,22,3,0,0,0,2,2,-,2,2,2,23,3,13,1,0,0,2,6,8,0,1,0,0,-,0,5,3,23,3,0,5,2,1,13,0,4,4,0,4,5,1,1,1,4,5,0
1939,46,5,-,0,5,21,0,0,0,24,0,0,-,20,3,-,24,0,16,0,0,6,-,6,8,5,0,0,11,-,0,6,37,7,4,0,5,2,5,8,0,-,8,-,5,60,0,0,3,19,9,0
1939,47,2,-,0,2,24,1,1,0,0,0,0,-,4,3,2,5,1,2,0,0,0,1,2,9,1,0,0,6,-,0,3,1,14,0,1,2,1,1,7,0,1,0,0,3,3,1,2,2,3,7,0
1939,48,2,-,0,2,9,4,0,0,1,0,1,-,4,1,1,5,0,2,0,0,0,1,2,2,2,1,0,1,-,0,1,1,10,0,0,2,0,2,5,0,1,1,1,2,3,0,1,0,3,2,1
1939,49,2,-,0,1,13,2,1,1,0,0,2,-,1,1,1,5,1,5,1,1,1,1,2,2,1,1,0,0,-,0,2,1,4,1,1,1,1,2,2,0,2,0,1,2,3,0,1,1,0,2,0
1939,50,1,-,2,1,4,2,1,1,0,0,1,-,3,1,0,7,0,1,0,0,0,1,1,5,1,1,0,1,-,0,1,1,5,1,1,1,2,1,4,1,2,1,0,1,5,0,0,0,1,1,0
1939,51,0,-,2,2,8,2,0,0,0,0,0,-,0,1,0,4,0,2,0,1,1,2,2,1,0,0,0,2,-,0,2,1,1,1,0,1,4,0,2,0,0,1,0,4,1,0,1,0,6,3,0
1939,52,0,-,0,0,-,0,0,0,0,0,0,-,0,-,0,6,-,-,0,0,0,-,0,-,-,0,0,0,-,0,0,25,-,-,0,-,2,0,-,0,0,0,0,0,0,0,0,9,8,0,0
1940,1,1,-,0,0,8,0,0,0,1,0,2,-,3,2,1,2,1,1,1,1,0,2,0,1,0,0,0,2,-,0,0,0,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,3,0
1940,2,1,-,0,2,16,0,0,0,0,0,0,-,1,0,0,2,0,2,0,0,1,0,1,1,0,0,0,0,-,0,1,0,1,3,0,1,0,0,0,0,0,0,0,4,1,0,2,0,1,1,0
1940,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1940,4,1,-,0,0,5,0,0,0,0,2,0,-,1,1,1,3,1,1,2,0,0,0,0,1,0,0,1,0,-,0,1,0,0,1,0,1,1,0,0,0,1,0,0,2,1,0,0,0,2,0,0
1940,5,1,-,0,0,5,2,0,0,0,0,2,-,1,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,-,0,2,0,1,1,0,1,1,1,0,1,2,0,0,0,0,0,1,1,1,1,0
1940,6,2,-,0,1,2,0,0,0,0,1,1,-,1,0,1,2,0,1,1,0,0,1,1,1,2,0,0,0,-,0,0,1,2,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1940,7,1,-,0,1,3,0,0,0,0,0,0,-,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,-,0,0,0,1,0,0,0,1,0,2,0,0,0,2,4,2,0,0,0,1,3,0
1940,8,0,-,0,0,3,0,0,0,0,0,1,-,0,1,1,1,2,0,0,0,0,1,0,0,2,0,0,0,-,0,1,0,0,1,0,1,0,0,3,0,0,0,0,3,0,0,2,0,2,5,0
1940,9,0,-,0,0,4,0,0,0,0,0,0,-,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,0,0,-,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0
1940,10,2,-,0,0,2,0,0,0,0,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0
1940,11,0,-,1,1,2,0,0,0,0,1,0,-,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,-,0,0,0,1,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0
1940,12,1,-,2,2,2,0,0,0,0,1,1,-,0,1,1,0,1,2,0,0,0,0,2,0,0,1,1,0,-,0,0,1,0,0,0,1,2,1,1,0,2,0,0,1,0,0,1,0,1,1,0
1940,13,0,-,1,0,3,0,0,0,0,1,0,-,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,0,0,0,1,0,0
1940,14,1,-,1,2,2,0,0,0,1,1,1,-,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-,0,0,0,2,0,0,1,0,1,1,0,3,0,1,2,0,0,1,0,1,1,0
1940,15,0,-,1,0,3,0,0,0,0,0,0,-,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,-,0,0,0,1,0,0,1,0,0,0,0,4,0,1,1,1,0,0,1,2,0,0
1940,16,1,-,1,1,2,0,0,0,0,1,0,-,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,-,0,0,0,3,1,0,5,1,0,1,0,4,0,0,2,0,0,1,0,1,0,0
1940,17,2,-,1,0,4,0,0,0,0,0,2,-,0,1,0,0,0,0,1,0,0,1,2,0,1,1,0,0,-,0,1,0,1,0,0,1,0,0,1,0,4,0,1,1,0,0,0,0,0,1,0
1940,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1940,19,1,-,0,0,4,0,0,0,0,0,1,-,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,1,0
1940,20,0,-,0,0,4,1,0,0,0,0,0,-,0,0,0,1,0,1,0,0,0,1,0,0,3,1,0,0,-,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2,0,0,7,1,0,0
1940,21,1,-,0,0,9,0,0,0,0,1,0,-,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,-,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,10,0,0,0
1940,22,0,-,0,0,9,0,0,0,0,0,0,-,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-,0,0,0,0,0,0,2,0,1,1,0,1,0,0,2,0,0,0,25,0,0,0
1940,23,0,-,0,0,15,0,0,0,0,1,0,-,0,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,-,0,1,1,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,25,1,0,0
1940,24,1,-,0,0,11,0,0,0,0,1,0,-,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,-,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,17,0,0,0
1940,25,1,-,3,2,15,2,0,0,1,1,2,-,0,2,1,1,0,1,1,0,1,1,4,1,0,1,0,1,-,0,0,0,1,2,0,1,1,0,1,0,15,0,1,3,0,0,2,5,1,0,0
1940,26,0,-,0,0,36,0,0,0,1,0,0,-,2,3,0,4,3,0,0,0,0,0,1,2,1,0,0,1,-,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,1,0,1,12,0,5,0
1940,27,2,-,1,0,16,0,1,0,0,3,5,-,1,1,1,1,2,2,0,0,0,1,3,1,2,0,1,1,-,0,1,0,2,4,0,2,6,0,1,1,10,0,1,3,0,0,2,8,1,1,1
1940,28,4,-,1,2,36,1,1,1,0,2,3,-,0,3,2,3,2,3,2,0,0,1,5,3,0,1,1,1,-,0,1,1,4,3,1,3,2,1,0,0,12,0,1,11,1,0,1,9,1,2,0
1940,29,3,-,0,1,33,1,1,0,0,2,3,-,1,4,1,3,4,3,4,0,1,1,13,1,1,2,2,2,-,0,1,1,6,2,1,2,1,1,3,0,6,0,1,8,1,0,2,9,3,3,0
1940,30,2,-,0,0,18,0,0,0,0,1,1,-,3,4,13,2,8,0,8,0,0,0,7,0,1,0,1,0,-,0,3,1,3,1,0,7,6,4,0,0,0,1,0,10,2,0,3,18,6,1,1
1940,31,1,-,2,3,39,1,0,0,0,1,3,-,2,6,8,6,14,4,6,1,1,2,27,3,1,5,4,4,-,0,2,1,8,2,0,8,3,2,2,0,9,2,2,11,1,0,2,8,7,0,0
1940,32,2,-,2,1,32,2,3,0,0,1,2,-,0,5,21,10,16,11,3,1,1,2,55,12,1,7,4,2,-,0,2,2,8,5,1,13,4,1,4,1,7,1,2,7,1,1,4,8,10,2,1
1940,33,2,-,1,2,39,2,3,1,2,3,3,-,0,10,30,13,17,11,3,2,1,5,64,22,1,6,4,1,-,0,7,1,23,5,2,20,5,3,9,1,8,2,3,10,1,0,5,7,16,1,0
1940,34,1,-,2,1,32,3,0,0,1,2,2,-,1,18,40,37,22,10,6,0,1,3,107,23,3,10,8,8,-,0,12,3,37,7,2,24,8,1,9,1,8,4,2,12,3,0,4,7,23,9,0
1940,35,3,-,5,2,32,2,1,0,1,5,3,-,1,15,35,29,23,7,4,1,1,3,122,33,0,9,8,8,-,0,7,2,60,5,1,16,3,3,29,1,4,3,4,8,2,1,4,11,22,13,2
1940,36,1,-,3,2,33,4,3,0,2,1,0,-,1,27,42,41,29,10,2,0,1,4,103,29,1,16,4,10,-,2,24,2,53,7,1,37,4,5,16,0,7,5,3,8,0,1,11,7,26,18,0
1940,37,1,-,0,1,14,4,3,0,0,2,4,-,3,59,58,100,49,16,3,1,1,4,160,9,3,36,4,14,-,0,3,2,14,10,2,53,8,4,14,1,2,7,4,8,5,2,16,12,48,31,2
1940,38,1,-,1,1,21,5,2,0,1,1,1,-,3,38,26,63,28,12,4,0,1,4,84,34,2,17,3,12,-,1,22,8,73,5,3,32,5,6,31,0,4,5,2,4,3,3,12,11,34,17,3
1940,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1940,40,0,-,0,1,8,1,1,0,0,1,2,-,3,27,23,70,27,10,4,0,2,2,84,23,1,24,2,20,0,0,1,1,6,3,3,44,3,2,11,0,0,10,2,7,2,0,20,20,48,36,0
1940,41,3,-,2,1,10,0,0,0,0,1,1,-,2,43,31,75,24,6,3,0,0,3,64,20,2,26,3,20,-,1,2,0,8,1,0,38,4,1,13,1,0,1,3,4,3,1,15,18,37,25,0
1940,42,2,-,0,1,10,6,0,0,0,1,0,-,5,42,21,55,23,12,5,0,0,1,81,18,0,18,4,8,0,0,11,2,13,5,3,36,3,5,7,1,0,4,1,7,2,0,16,18,37,29,1
1940,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1940,44,0,-,0,1,9,2,0,0,0,1,0,-,1,31,11,21,12,5,7,0,1,3,49,18,0,1,3,8,0,0,1,0,9,3,0,23,3,2,8,0,0,4,0,2,3,0,12,15,25,36,0
1940,45,1,-,0,1,2,0,0,0,0,1,1,-,4,28,24,12,7,7,7,1,0,1,30,12,2,18,0,6,0,1,5,0,7,1,0,23,1,0,6,0,0,3,1,4,3,0,13,11,13,23,2
1940,46,0,-,0,0,1,1,0,0,0,1,1,-,2,21,9,6,7,3,3,0,1,1,21,11,2,3,0,2,0,0,0,0,6,2,0,23,3,3,8,0,0,0,4,3,2,0,12,7,19,11,6
1940,47,1,-,0,0,5,2,1,0,0,0,0,-,1,26,10,6,2,4,0,0,1,0,13,11,0,5,1,6,0,0,1,0,3,2,1,16,1,3,4,0,0,0,3,1,1,0,9,1,18,18,2
1940,48,0,-,0,0,2,0,0,0,1,2,1,-,0,16,9,6,6,3,5,0,0,0,5,5,2,4,0,3,0,0,1,0,2,0,0,13,0,0,5,0,1,0,2,4,0,0,4,1,10,17,0
1940,49,1,-,0,0,5,1,0,0,0,2,1,-,0,5,5,4,1,3,1,0,0,0,2,2,1,3,0,2,0,0,2,0,2,1,2,7,1,0,1,0,0,3,0,2,1,0,5,3,5,17,0
1940,50,0,-,0,0,3,1,0,0,0,3,1,-,0,8,1,3,2,2,1,0,0,0,2,2,2,3,0,1,0,0,0,1,1,3,0,12,1,1,1,0,2,0,0,1,1,0,3,6,3,13,1
1940,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1940,52,2,-,0,0,2,0,0,0,0,0,0,-,0,3,3,2,1,0,0,1,0,0,2,1,0,0,0,0,-,0,1,0,2,0,0,3,1,1,0,0,0,0,0,2,1,0,1,0,1,5,1
1941,1,0,-,0,0,2,0,1,0,0,3,0,-,0,3,2,1,0,2,0,0,2,0,0,1,0,0,0,0,-,0,0,0,11,0,0,7,0,2,0,0,0,1,0,3,0,0,3,2,1,17,0
1941,2,0,-,0,0,0,0,0,0,1,1,2,-,0,4,3,0,1,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,4,0,0,5,2,0,1,0,0,0,1,1,0,0,0,0,2,1,1
1941,3,0,-,0,0,1,1,0,0,1,1,0,-,2,2,0,0,3,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,2,0,0,0,0,2,3,4,1
1941,4,0,-,0,0,2,0,0,0,0,2,3,-,0,2,0,5,1,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,0,1,0,0,1,1,0,0,1,0,2,0
1941,5,0,-,0,0,1,0,1,0,0,2,1,-,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1941,6,0,-,0,1,2,0,0,0,0,2,0,-,0,2,0,2,0,0,0,0,1,0,1,1,1,3,0,0,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2,3,0
1941,7,0,-,0,2,3,0,0,0,0,1,2,-,0,2,0,1,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0
1941,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1941,9,1,-,0,1,1,0,0,0,1,2,1,-,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1941,10,1,-,0,1,1,0,0,0,0,3,0,-,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,1,0,0,0
1941,11,1,-,0,1,1,0,0,0,0,3,0,-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1941,12,1,-,0,0,2,0,0,0,0,6,0,-,0,0,0,0,0,2,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1941,13,2,-,0,0,1,0,0,0,0,2,0,-,1,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1941,14,0,-,1,0,1,0,0,0,0,5,0,-,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,3,0
1941,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1941,16,0,-,0,0,1,0,0,0,0,1,0,-,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,1,1,2,0,0
1941,17,2,-,0,0,1,0,0,0,0,2,0,-,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
1941,18,0,-,0,1,3,0,0,0,0,1,0,-,0,0,1,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
1941,19,0,-,0,0,3,0,0,0,0,6,0,-,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
1941,20,1,-,3,1,2,0,0,0,0,1,0,-,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
1941,21,1,-,0,0,7,0,0,0,0,6,0,-,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,5,0,0,0
1941,22,0,-,0,1,8,0,0,0,0,3,0,-,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,2,0,0,0,13,0,0,0
1941,23,1,-,0,0,5,1,1,0,0,3,1,-,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,1,0,1,1,0,3,0,0,0,0,0,2,0
1941,24,0,-,0,0,6,0,0,0,0,3,0,-,0,3,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,2,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0
1941,25,3,-,1,0,7,0,1,0,0,15,9,-,0,7,0,0,0,1,1,0,0,0,1,2,4,0,0,0,0,0,1,0,0,1,0,3,1,0,1,0,3,1,0,2,0,1,0,0,0,0,1
1941,26,10,-,0,0,7,1,0,0,0,10,23,-,0,0,0,0,0,0,3,0,0,0,0,1,5,0,1,0,0,0,0,1,4,1,0,0,1,0,1,0,2,0,1,2,0,0,2,0,2,0,1
1941,27,22,-,0,0,3,0,0,0,0,6,19,-,0,5,0,0,0,2,0,0,0,0,0,2,6,0,0,0,0,0,1,0,3,1,0,1,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0
1941,28,40,-,0,0,8,0,0,0,0,11,40,-,0,9,1,2,0,10,1,0,1,0,3,6,2,1,0,0,0,0,0,0,2,0,0,3,1,1,7,0,13,2,5,8,0,0,5,5,0,0,0
1941,29,46,-,0,1,1,0,0,0,1,13,91,-,0,5,2,4,0,4,2,0,4,0,6,1,12,0,1,0,0,0,5,1,6,8,1,0,0,0,6,0,9,1,12,1,0,0,2,0,0,0,0
1941,30,58,-,0,2,9,0,2,0,1,16,79,-,0,4,8,3,0,11,2,0,3,2,7,5,10,0,1,2,0,0,2,1,11,5,0,11,1,0,8,0,5,0,24,3,1,0,3,0,1,0,1
1941,31,49,-,0,1,8,2,6,0,0,27,71,-,0,13,5,1,0,7,5,4,14,5,8,3,9,1,0,0,0,0,5,0,12,0,0,16,0,1,15,1,5,5,13,4,1,0,4,1,1,3,0
1941,32,80,-,0,3,7,1,1,0,2,13,71,-,0,8,12,0,1,13,2,0,11,4,10,12,10,0,0,0,0,1,13,0,30,10,0,27,1,0,17,0,16,0,31,4,2,1,3,3,1,1,0
1941,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1941,34,78,-,0,1,16,1,7,2,6,14,74,-,0,23,7,2,1,25,7,2,21,8,6,14,5,0,0,0,0,0,25,0,66,4,0,44,1,3,82,4,8,0,39,2,1,0,9,0,1,2,0
1941,35,65,-,2,3,6,0,5,0,8,16,50,-,1,31,6,0,3,15,3,4,32,21,26,21,12,5,3,0,0,2,29,0,69,10,0,36,2,5,65,5,8,3,29,5,3,3,5,0,4,3,0
1941,36,66,-,0,1,7,3,6,0,7,4,49,-,0,21,4,1,6,18,3,2,16,18,7,23,10,1,1,0,0,1,32,1,71,12,4,33,1,6,66,0,10,1,38,3,4,0,15,2,2,6,2
1941,37,38,-,0,5,8,6,19,0,3,4,26,-,1,25,7,0,1,14,1,3,17,16,20,24,5,1,2,1,0,7,41,1,109,9,1,35,2,6,63,2,8,0,29,4,3,1,11,8,2,6,0
1941,38,57,-,2,2,10,4,10,1,2,6,22,-,0,25,15,2,5,7,2,0,24,20,20,24,5,5,0,1,0,3,27,0,113,8,0,34,3,12,70,3,11,0,24,3,2,1,4,5,1,1,0
1941,39,35,-,0,1,10,1,12,4,3,9,17,-,1,31,10,0,2,6,4,5,15,15,26,16,3,4,0,8,0,0,29,0,115,10,0,42,2,5,66,1,11,2,39,5,3,0,8,4,4,8,0
1941,40,22,-,0,4,5,1,12,0,12,7,11,-,0,18,1,2,0,6,1,7,18,10,19,15,7,0,1,0,0,2,22,1,87,7,1,32,3,8,51,1,8,1,27,4,1,1,10,7,1,2,0
1941,41,17,-,0,1,8,0,5,5,3,6,6,-,0,25,2,0,6,8,7,4,9,13,31,19,6,2,0,0,0,1,25,0,79,8,1,21,2,5,42,2,8,1,16,5,2,0,11,6,5,5,1
1941,42,22,-,0,2,6,0,5,0,4,3,18,-,0,16,1,4,4,5,1,0,7,7,11,11,6,1,1,0,0,2,12,0,55,10,2,14,0,3,30,3,6,0,17,6,1,1,6,1,3,4,1
1941,43,8,-,0,3,6,2,4,2,3,2,4,-,2,25,10,25,11,9,2,0,3,6,27,14,5,6,3,4,0,0,9,0,35,3,2,25,3,3,11,0,3,3,13,5,4,1,9,10,17,28,5
1941,44,22,-,0,5,5,1,0,5,2,7,5,-,0,20,2,1,1,7,0,0,6,7,11,5,0,2,1,0,0,1,20,1,67,4,1,9,1,2,14,0,3,0,23,4,4,1,7,1,2,5,0
1941,45,6,-,0,0,5,0,1,0,2,0,2,-,2,15,0,2,1,5,0,0,2,4,6,10,4,0,3,0,0,0,8,0,39,1,1,15,3,0,6,1,1,1,14,4,3,2,8,1,1,12,0
1941,46,4,-,1,3,2,0,0,1,2,4,4,-,0,12,6,1,1,3,1,0,2,1,5,2,3,0,1,0,0,3,6,0,28,5,2,8,1,5,8,1,3,0,29,2,1,0,7,0,1,4,1
1941,47,9,-,1,1,3,1,2,0,1,2,1,-,2,5,4,0,2,3,0,2,4,4,8,8,4,3,1,0,0,2,3,0,15,3,0,8,1,3,16,0,0,1,28,1,0,0,2,1,0,3,0
1941,48,8,-,1,1,8,1,2,0,1,0,4,-,1,6,3,1,1,4,1,0,4,1,1,1,2,1,0,0,0,0,6,0,17,1,0,5,2,0,3,0,0,0,13,2,0,0,5,3,1,1,0
1941,49,8,-,0,1,2,0,0,0,0,0,2,-,0,4,0,0,1,2,3,6,1,5,0,2,3,0,0,0,0,1,4,0,16,1,1,5,2,2,2,0,3,1,12,2,0,0,3,2,1,1,0
1941,50,1,-,1,1,2,0,4,1,0,0,0,-,0,5,3,0,1,1,0,0,0,1,0,2,1,1,0,0,0,1,2,0,8,4,1,2,1,0,3,0,1,0,5,1,0,0,1,3,0,0,0
1941,51,11,-,0,3,3,0,0,0,0,0,1,-,0,6,0,0,0,0,1,1,2,1,0,1,0,0,1,0,0,2,1,0,7,0,0,1,0,2,1,0,0,0,2,3,0,1,1,1,1,1,0
1941,52,0,-,0,0,1,1,1,0,0,0,0,-,0,2,0,0,1,2,0,1,0,0,0,4,1,0,0,0,0,0,2,0,6,0,0,2,0,0,4,0,1,1,2,2,2,0,2,1,0,0,0
1942,1,1,-,0,1,2,0,1,0,0,2,0,-,0,2,2,1,0,1,0,1,2,1,0,1,1,0,1,0,0,1,1,0,1,0,0,4,1,2,1,0,1,2,1,2,0,1,2,1,2,0,0
1942,2,2,-,0,2,4,1,0,0,0,0,1,-,0,1,0,1,0,0,0,0,0,0,0,1,2,0,3,0,0,0,1,0,6,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1942,3,1,-,0,0,1,0,0,0,0,0,0,-,0,2,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,2,0,2,2,1,3,0,0,3,0,0,1,0,1,1,0,0,1,0,1,0
1942,4,1,-,0,0,2,0,1,0,0,1,1,-,0,1,3,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,2,0,0,2,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0
1942,5,0,-,1,1,1,0,1,0,0,0,1,-,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,2,0,2,0,4,3,0,0,0,0,0,0,2
1942,6,1,-,0,1,3,0,1,0,0,1,1,-,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,2,0
1942,7,0,-,0,0,3,1,0,1,0,0,0,-,1,1,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,2,0,5,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
